any;municipi;concepte;sexe;estat;valor
2022;Torrent;proporció sobre la població (%);homes;;55,36
2022;Torrent;proporció sobre la població (%);dones;;44,64
2022;Torrent;proporció sobre la població (%);total;;100,00
2022;Torrent;proporció de població de 0 a 15 anys (%);homes;;12,90
2022;Torrent;proporció de població de 0 a 15 anys (%);dones;;17,33
2022;Torrent;proporció de població de 0 a 15 anys (%);total;;14,88
2022;Torrent;proporció de població de 16 a 64 anys (%);homes;;66,67
2022;Torrent;proporció de població de 16 a 64 anys (%);dones;;57,33
2022;Torrent;proporció de població de 16 a 64 anys (%);total;;62,50
2022;Torrent;proporció de població de 65 anys o més (%);homes;;20,43
2022;Torrent;proporció de població de 65 anys o més (%);dones;;25,33
2022;Torrent;proporció de població de 65 anys o més (%);total;;22,62
2022;Torrent;edat mitjana;homes;;46,63
2022;Torrent;edat mitjana;dones;;46,69
2022;Torrent;edat mitjana;total;;46,65
2022;Torrent;edat mediana;homes;;47,9
2022;Torrent;edat mediana;dones;;49,8
2022;Torrent;edat mediana;total;;49,0
2022;Torres de Segre;proporció sobre la població (%);homes;;52,12
2022;Torres de Segre;proporció sobre la població (%);dones;;47,88
2022;Torres de Segre;proporció sobre la població (%);total;;100,00
2022;Torres de Segre;proporció de població de 0 a 15 anys (%);homes;;12,50
2022;Torres de Segre;proporció de població de 0 a 15 anys (%);dones;;13,89
2022;Torres de Segre;proporció de població de 0 a 15 anys (%);total;;13,16
2022;Torres de Segre;proporció de població de 16 a 64 anys (%);homes;;70,89
2022;Torres de Segre;proporció de població de 16 a 64 anys (%);dones;;63,65
2022;Torres de Segre;proporció de població de 16 a 64 anys (%);total;;67,43
2022;Torres de Segre;proporció de població de 65 anys o més (%);homes;;16,61
2022;Torres de Segre;proporció de població de 65 anys o més (%);dones;;22,46
2022;Torres de Segre;proporció de població de 65 anys o més (%);total;;19,41
2022;Torres de Segre;edat mitjana;homes;;43,51
2022;Torres de Segre;edat mitjana;dones;;45,38
2022;Torres de Segre;edat mitjana;total;;44,40
2022;Torres de Segre;edat mediana;homes;;44,5
2022;Torres de Segre;edat mediana;dones;;47,1
2022;Torres de Segre;edat mediana;total;;45,5
2022;Torre-serona;proporció sobre la població (%);homes;;52,30
2022;Torre-serona;proporció sobre la població (%);dones;;47,70
2022;Torre-serona;proporció sobre la població (%);total;;100,00
2022;Torre-serona;proporció de població de 0 a 15 anys (%);homes;;12,68
2022;Torre-serona;proporció de població de 0 a 15 anys (%);dones;;12,83
2022;Torre-serona;proporció de població de 0 a 15 anys (%);total;;12,76
2022;Torre-serona;proporció de població de 16 a 64 anys (%);homes;;69,76
2022;Torre-serona;proporció de població de 16 a 64 anys (%);dones;;63,64
2022;Torre-serona;proporció de població de 16 a 64 anys (%);total;;66,84
2022;Torre-serona;proporció de població de 65 anys o més (%);homes;;17,56
2022;Torre-serona;proporció de població de 65 anys o més (%);dones;;23,53
2022;Torre-serona;proporció de població de 65 anys o més (%);total;;20,41
2022;Torre-serona;edat mitjana;homes;;45,20
2022;Torre-serona;edat mitjana;dones;;46,70
2022;Torre-serona;edat mitjana;total;;45,92
2022;Torre-serona;edat mediana;homes;;48,2
2022;Torre-serona;edat mediana;dones;;46,9
2022;Torre-serona;edat mediana;total;;47,5
2022;Torroella de Fluvià;proporció sobre la població (%);homes;;51,20
2022;Torroella de Fluvià;proporció sobre la població (%);dones;;48,80
2022;Torroella de Fluvià;proporció sobre la població (%);total;;100,00
2022;Torroella de Fluvià;proporció de població de 0 a 15 anys (%);homes;;14,62
2022;Torroella de Fluvià;proporció de població de 0 a 15 anys (%);dones;;15,34
2022;Torroella de Fluvià;proporció de població de 0 a 15 anys (%);total;;14,97
2022;Torroella de Fluvià;proporció de població de 16 a 64 anys (%);homes;;70,76
2022;Torroella de Fluvià;proporció de població de 16 a 64 anys (%);dones;;65,48
2022;Torroella de Fluvià;proporció de població de 16 a 64 anys (%);total;;68,18
2022;Torroella de Fluvià;proporció de població de 65 anys o més (%);homes;;14,62
2022;Torroella de Fluvià;proporció de població de 65 anys o més (%);dones;;19,18
2022;Torroella de Fluvià;proporció de població de 65 anys o més (%);total;;16,84
2022;Torroella de Fluvià;edat mitjana;homes;;43,00
2022;Torroella de Fluvià;edat mitjana;dones;;43,72
2022;Torroella de Fluvià;edat mitjana;total;;43,35
2022;Torroella de Fluvià;edat mediana;homes;;45,1
2022;Torroella de Fluvià;edat mediana;dones;;44,4
2022;Torroella de Fluvià;edat mediana;total;;44,8
2022;Torroella de Montgrí;proporció sobre la població (%);homes;;51,19
2022;Torroella de Montgrí;proporció sobre la població (%);dones;;48,81
2022;Torroella de Montgrí;proporció sobre la població (%);total;;100,00
2022;Torroella de Montgrí;proporció de població de 0 a 15 anys (%);homes;;16,03
2022;Torroella de Montgrí;proporció de població de 0 a 15 anys (%);dones;;15,81
2022;Torroella de Montgrí;proporció de població de 0 a 15 anys (%);total;;15,92
2022;Torroella de Montgrí;proporció de població de 16 a 64 anys (%);homes;;66,27
2022;Torroella de Montgrí;proporció de població de 16 a 64 anys (%);dones;;63,70
2022;Torroella de Montgrí;proporció de població de 16 a 64 anys (%);total;;65,01
2022;Torroella de Montgrí;proporció de població de 65 anys o més (%);homes;;17,70
2022;Torroella de Montgrí;proporció de població de 65 anys o més (%);dones;;20,50
2022;Torroella de Montgrí;proporció de població de 65 anys o més (%);total;;19,06
2022;Torroella de Montgrí;edat mitjana;homes;;42,58
2022;Torroella de Montgrí;edat mitjana;dones;;44,15
2022;Torroella de Montgrí;edat mitjana;total;;43,35
2022;Torroella de Montgrí;edat mediana;homes;;43,7
2022;Torroella de Montgrí;edat mediana;dones;;44,9
2022;Torroella de Montgrí;edat mediana;total;;44,3
2022;Torroja del Priorat;proporció sobre la població (%);homes;;55,63
2022;Torroja del Priorat;proporció sobre la població (%);dones;;44,37
2022;Torroja del Priorat;proporció sobre la població (%);total;;100,00
2022;Torroja del Priorat;proporció de població de 0 a 15 anys (%);homes;;12,66
2022;Torroja del Priorat;proporció de població de 0 a 15 anys (%);dones;;6,35
2022;Torroja del Priorat;proporció de població de 0 a 15 anys (%);total;;9,86
2022;Torroja del Priorat;proporció de població de 16 a 64 anys (%);homes;;63,29
2022;Torroja del Priorat;proporció de població de 16 a 64 anys (%);dones;;55,56
2022;Torroja del Priorat;proporció de població de 16 a 64 anys (%);total;;59,86
2022;Torroja del Priorat;proporció de població de 65 anys o més (%);homes;;24,05
2022;Torroja del Priorat;proporció de població de 65 anys o més (%);dones;;38,10
2022;Torroja del Priorat;proporció de població de 65 anys o més (%);total;;30,28
2022;Torroja del Priorat;edat mitjana;homes;;48,41
2022;Torroja del Priorat;edat mitjana;dones;;54,90
2022;Torroja del Priorat;edat mitjana;total;;51,29
2022;Torroja del Priorat;edat mediana;homes;;50,8
2022;Torroja del Priorat;edat mediana;dones;;56,5
2022;Torroja del Priorat;edat mediana;total;;53,5
2022;Tortellà;proporció sobre la població (%);homes;;47,45
2022;Tortellà;proporció sobre la població (%);dones;;52,55
2022;Tortellà;proporció sobre la població (%);total;;100,00
2022;Tortellà;proporció de població de 0 a 15 anys (%);homes;;14,87
2022;Tortellà;proporció de població de 0 a 15 anys (%);dones;;15,51
2022;Tortellà;proporció de població de 0 a 15 anys (%);total;;15,21
2022;Tortellà;proporció de població de 16 a 64 anys (%);homes;;63,33
2022;Tortellà;proporció de població de 16 a 64 anys (%);dones;;59,95
2022;Tortellà;proporció de població de 16 a 64 anys (%);total;;61,56
2022;Tortellà;proporció de població de 65 anys o més (%);homes;;21,79
2022;Tortellà;proporció de població de 65 anys o més (%);dones;;24,54
2022;Tortellà;proporció de població de 65 anys o més (%);total;;23,24
2022;Tortellà;edat mitjana;homes;;45,80
2022;Tortellà;edat mitjana;dones;;46,14
2022;Tortellà;edat mitjana;total;;45,98
2022;Tortellà;edat mediana;homes;;47,2
2022;Tortellà;edat mediana;dones;;46,8
2022;Tortellà;edat mediana;total;;46,9
2022;Tortosa;proporció sobre la població (%);homes;;49,96
2022;Tortosa;proporció sobre la població (%);dones;;50,04
2022;Tortosa;proporció sobre la població (%);total;;100,00
2022;Tortosa;proporció de població de 0 a 15 anys (%);homes;;16,79
2022;Tortosa;proporció de població de 0 a 15 anys (%);dones;;15,95
2022;Tortosa;proporció de població de 0 a 15 anys (%);total;;16,37
2022;Tortosa;proporció de població de 16 a 64 anys (%);homes;;65,36
2022;Tortosa;proporció de població de 16 a 64 anys (%);dones;;60,32
2022;Tortosa;proporció de població de 16 a 64 anys (%);total;;62,84
2022;Tortosa;proporció de població de 65 anys o més (%);homes;;17,85
2022;Tortosa;proporció de població de 65 anys o més (%);dones;;23,73
2022;Tortosa;proporció de població de 65 anys o més (%);total;;20,79
2022;Tortosa;edat mitjana;homes;;42,08
2022;Tortosa;edat mitjana;dones;;45,32
2022;Tortosa;edat mitjana;total;;43,70
2022;Tortosa;edat mediana;homes;;43,0
2022;Tortosa;edat mediana;dones;;46,1
2022;Tortosa;edat mediana;total;;44,5
2022;Toses;proporció sobre la població (%);homes;;56,22
2022;Toses;proporció sobre la població (%);dones;;43,78
2022;Toses;proporció sobre la població (%);total;;100,00
2022;Toses;proporció de població de 0 a 15 anys (%);homes;;12,50
2022;Toses;proporció de població de 0 a 15 anys (%);dones;;13,58
2022;Toses;proporció de població de 0 a 15 anys (%);total;;12,97
2022;Toses;proporció de població de 16 a 64 anys (%);homes;;68,27
2022;Toses;proporció de població de 16 a 64 anys (%);dones;;70,37
2022;Toses;proporció de població de 16 a 64 anys (%);total;;69,19
2022;Toses;proporció de població de 65 anys o més (%);homes;;19,23
2022;Toses;proporció de població de 65 anys o més (%);dones;;16,05
2022;Toses;proporció de població de 65 anys o més (%);total;;17,84
2022;Toses;edat mitjana;homes;;45,33
2022;Toses;edat mitjana;dones;;41,96
2022;Toses;edat mitjana;total;;43,85
2022;Toses;edat mediana;homes;;46,0
2022;Toses;edat mediana;dones;;38,9
2022;Toses;edat mediana;total;;45,1
2022;Tossa de Mar;proporció sobre la població (%);homes;;51,17
2022;Tossa de Mar;proporció sobre la població (%);dones;;48,83
2022;Tossa de Mar;proporció sobre la població (%);total;;100,00
2022;Tossa de Mar;proporció de població de 0 a 15 anys (%);homes;;12,78
2022;Tossa de Mar;proporció de població de 0 a 15 anys (%);dones;;13,18
2022;Tossa de Mar;proporció de població de 0 a 15 anys (%);total;;12,97
2022;Tossa de Mar;proporció de població de 16 a 64 anys (%);homes;;69,46
2022;Tossa de Mar;proporció de població de 16 a 64 anys (%);dones;;64,82
2022;Tossa de Mar;proporció de població de 16 a 64 anys (%);total;;67,20
2022;Tossa de Mar;proporció de població de 65 anys o més (%);homes;;17,76
2022;Tossa de Mar;proporció de població de 65 anys o més (%);dones;;22,00
2022;Tossa de Mar;proporció de població de 65 anys o més (%);total;;19,83
2022;Tossa de Mar;edat mitjana;homes;;44,31
2022;Tossa de Mar;edat mitjana;dones;;45,76
2022;Tossa de Mar;edat mitjana;total;;45,01
2022;Tossa de Mar;edat mediana;homes;;46,0
2022;Tossa de Mar;edat mediana;dones;;47,3
2022;Tossa de Mar;edat mediana;total;;46,6
2022;Tremp;proporció sobre la població (%);homes;;49,24
2022;Tremp;proporció sobre la població (%);dones;;50,76
2022;Tremp;proporció sobre la població (%);total;;100,00
2022;Tremp;proporció de població de 0 a 15 anys (%);homes;;14,57
2022;Tremp;proporció de població de 0 a 15 anys (%);dones;;13,49
2022;Tremp;proporció de població de 0 a 15 anys (%);total;;14,02
2022;Tremp;proporció de població de 16 a 64 anys (%);homes;;65,74
2022;Tremp;proporció de població de 16 a 64 anys (%);dones;;61,42
2022;Tremp;proporció de població de 16 a 64 anys (%);total;;63,55
2022;Tremp;proporció de població de 65 anys o més (%);homes;;19,70
2022;Tremp;proporció de població de 65 anys o més (%);dones;;25,08
2022;Tremp;proporció de població de 65 anys o més (%);total;;22,43
2022;Tremp;edat mitjana;homes;;44,53
2022;Tremp;edat mitjana;dones;;46,93
2022;Tremp;edat mitjana;total;;45,75
2022;Tremp;edat mediana;homes;;45,8
2022;Tremp;edat mediana;dones;;47,8
2022;Tremp;edat mediana;total;;46,8
2022;Ullà;proporció sobre la població (%);homes;;54,91
2022;Ullà;proporció sobre la població (%);dones;;45,09
2022;Ullà;proporció sobre la població (%);total;;100,00
2022;Ullà;proporció de població de 0 a 15 anys (%);homes;;18,79
2022;Ullà;proporció de població de 0 a 15 anys (%);dones;;22,88
2022;Ullà;proporció de població de 0 a 15 anys (%);total;;20,63
2022;Ullà;proporció de població de 16 a 64 anys (%);homes;;67,73
2022;Ullà;proporció de població de 16 a 64 anys (%);dones;;61,44
2022;Ullà;proporció de població de 16 a 64 anys (%);total;;64,89
2022;Ullà;proporció de població de 65 anys o més (%);homes;;13,48
2022;Ullà;proporció de població de 65 anys o més (%);dones;;15,68
2022;Ullà;proporció de població de 65 anys o més (%);total;;14,48
2022;Ullà;edat mitjana;homes;;40,13
2022;Ullà;edat mitjana;dones;;39,26
2022;Ullà;edat mitjana;total;;39,74
2022;Ullà;edat mediana;homes;;41,2
2022;Ullà;edat mediana;dones;;40,7
2022;Ullà;edat mediana;total;;41,0
2022;Ullastrell;proporció sobre la població (%);homes;;49,65
2022;Ullastrell;proporció sobre la població (%);dones;;50,35
2022;Ullastrell;proporció sobre la població (%);total;;100,00
2022;Ullastrell;proporció de població de 0 a 15 anys (%);homes;;20,36
2022;Ullastrell;proporció de població de 0 a 15 anys (%);dones;;20,91
2022;Ullastrell;proporció de població de 0 a 15 anys (%);total;;20,63
2022;Ullastrell;proporció de població de 16 a 64 anys (%);homes;;67,54
2022;Ullastrell;proporció de població de 16 a 64 anys (%);dones;;64,94
2022;Ullastrell;proporció de població de 16 a 64 anys (%);total;;66,23
2022;Ullastrell;proporció de població de 65 anys o més (%);homes;;12,10
2022;Ullastrell;proporció de població de 65 anys o més (%);dones;;14,15
2022;Ullastrell;proporció de població de 65 anys o més (%);total;;13,13
2022;Ullastrell;edat mitjana;homes;;39,45
2022;Ullastrell;edat mitjana;dones;;39,81
2022;Ullastrell;edat mitjana;total;;39,63
2022;Ullastrell;edat mediana;homes;;43,0
2022;Ullastrell;edat mediana;dones;;41,8
2022;Ullastrell;edat mediana;total;;42,3
2022;Ullastret;proporció sobre la població (%);homes;;51,78
2022;Ullastret;proporció sobre la població (%);dones;;48,22
2022;Ullastret;proporció sobre la població (%);total;;100,00
2022;Ullastret;proporció de població de 0 a 15 anys (%);homes;;9,92
2022;Ullastret;proporció de població de 0 a 15 anys (%);dones;;20,49
2022;Ullastret;proporció de població de 0 a 15 anys (%);total;;15,02
2022;Ullastret;proporció de població de 16 a 64 anys (%);homes;;66,41
2022;Ullastret;proporció de població de 16 a 64 anys (%);dones;;54,10
2022;Ullastret;proporció de població de 16 a 64 anys (%);total;;60,47
2022;Ullastret;proporció de població de 65 anys o més (%);homes;;23,66
2022;Ullastret;proporció de població de 65 anys o més (%);dones;;25,41
2022;Ullastret;proporció de població de 65 anys o més (%);total;;24,51
2022;Ullastret;edat mitjana;homes;;47,80
2022;Ullastret;edat mitjana;dones;;45,20
2022;Ullastret;edat mitjana;total;;46,55
2022;Ullastret;edat mediana;homes;;48,9
2022;Ullastret;edat mediana;dones;;46,3
2022;Ullastret;edat mediana;total;;48,4
2022;Ulldecona;proporció sobre la població (%);homes;;52,96
2022;Ulldecona;proporció sobre la població (%);dones;;47,04
2022;Ulldecona;proporció sobre la població (%);total;;100,00
2022;Ulldecona;proporció de població de 0 a 15 anys (%);homes;;14,45
2022;Ulldecona;proporció de població de 0 a 15 anys (%);dones;;15,46
