any;municipi;concepte;estat;valor
2019;Ossó de Sió;població amb estudis baixos (%);;13,7
2019;Ossó de Sió;població jove sense estudis postobligatoris (%);..;null
2019;Ossó de Sió;estrangers de països de renda baixa o mitjana (%);;5,4
2019;Ossó de Sió;renda mitjana per persona (€);;14428
2019;Pacs del Penedès;població ocupada (%);;69,7
2019;Pacs del Penedès;treballadors de baixa qualificació (%);..;null
2019;Pacs del Penedès;població amb estudis baixos (%);;11,5
2019;Pacs del Penedès;població jove sense estudis postobligatoris (%);..;null
2019;Pacs del Penedès;estrangers de països de renda baixa o mitjana (%);;3,3
2019;Pacs del Penedès;renda mitjana per persona (€);;17651
2019;Palafolls;població ocupada (%);;70,6
2019;Palafolls;treballadors de baixa qualificació (%);;13,9
2019;Palafolls;població amb estudis baixos (%);;11,5
2019;Palafolls;població jove sense estudis postobligatoris (%);;35,1
2019;Palafolls;estrangers de països de renda baixa o mitjana (%);;3,8
2019;Palafolls;renda mitjana per persona (€);;12281
2019;Palafrugell;població ocupada (%);;61,9
2019;Palafrugell;treballadors de baixa qualificació (%);;18,6
2019;Palafrugell;població amb estudis baixos (%);;22,2
2019;Palafrugell;població jove sense estudis postobligatoris (%);;47,3
2019;Palafrugell;estrangers de països de renda baixa o mitjana (%);;20,6
2019;Palafrugell;renda mitjana per persona (€);;11207
2019;Palamós;població ocupada (%);;64,3
2019;Palamós;treballadors de baixa qualificació (%);;13,2
2019;Palamós;població amb estudis baixos (%);;15,7
2019;Palamós;població jove sense estudis postobligatoris (%);;40,5
2019;Palamós;estrangers de països de renda baixa o mitjana (%);;11,5
2019;Palamós;renda mitjana per persona (€);;12642
2019;Palau d'Anglesola, el;població ocupada (%);;75,1
2019;Palau d'Anglesola, el;treballadors de baixa qualificació (%);;15,0
2019;Palau d'Anglesola, el;població amb estudis baixos (%);;14,7
2019;Palau d'Anglesola, el;població jove sense estudis postobligatoris (%);;24,5
2019;Palau d'Anglesola, el;estrangers de països de renda baixa o mitjana (%);;8,5
2019;Palau d'Anglesola, el;renda mitjana per persona (€);;13359
2019;Palau de Santa Eulàlia;població ocupada (%);;71,6
2019;Palau de Santa Eulàlia;treballadors de baixa qualificació (%);..;null
2019;Palau de Santa Eulàlia;població amb estudis baixos (%);;3,9
2019;Palau de Santa Eulàlia;població jove sense estudis postobligatoris (%);..;null
2019;Palau de Santa Eulàlia;estrangers de països de renda baixa o mitjana (%);;0,0
2019;Palau de Santa Eulàlia;renda mitjana per persona (€);..;null
2019;Palau-sator;població ocupada (%);;71,5
2019;Palau-sator;treballadors de baixa qualificació (%);..;null
2019;Palau-sator;població amb estudis baixos (%);;5,9
2019;Palau-sator;població jove sense estudis postobligatoris (%);..;null
2019;Palau-sator;estrangers de països de renda baixa o mitjana (%);;6,8
2019;Palau-sator;renda mitjana per persona (€);;14302
2019;Palau-saverdera;població ocupada (%);;65,0
2019;Palau-saverdera;treballadors de baixa qualificació (%);;14,0
2019;Palau-saverdera;població amb estudis baixos (%);;16,4
2019;Palau-saverdera;població jove sense estudis postobligatoris (%);;36,2
2019;Palau-saverdera;estrangers de països de renda baixa o mitjana (%);;7,3
2019;Palau-saverdera;renda mitjana per persona (€);;12984
2019;Palau-solità i Plegamans;població ocupada (%);;71,5
2019;Palau-solità i Plegamans;treballadors de baixa qualificació (%);;12,4
2019;Palau-solità i Plegamans;població amb estudis baixos (%);;10,8
2019;Palau-solità i Plegamans;població jove sense estudis postobligatoris (%);;22,7
2019;Palau-solità i Plegamans;estrangers de països de renda baixa o mitjana (%);;4,3
2019;Palau-solità i Plegamans;renda mitjana per persona (€);;14898
2019;Pallaresos, els;població ocupada (%);;72,4
2019;Pallaresos, els;treballadors de baixa qualificació (%);;6,9
2019;Pallaresos, els;població amb estudis baixos (%);;7,8
2019;Pallaresos, els;població jove sense estudis postobligatoris (%);;18,0
2019;Pallaresos, els;estrangers de països de renda baixa o mitjana (%);;1,6
2019;Pallaresos, els;renda mitjana per persona (€);;15127
2019;Pallejà;població ocupada (%);;72,0
2019;Pallejà;treballadors de baixa qualificació (%);;8,5
2019;Pallejà;població amb estudis baixos (%);;11,4
2019;Pallejà;població jove sense estudis postobligatoris (%);;22,9
2019;Pallejà;estrangers de països de renda baixa o mitjana (%);;4,1
2019;Pallejà;renda mitjana per persona (€);;15776
2019;Palma d'Ebre, la;població ocupada (%);;65,0
2019;Palma d'Ebre, la;treballadors de baixa qualificació (%);..;null
2019;Palma d'Ebre, la;població amb estudis baixos (%);;27,4
2019;Palma d'Ebre, la;població jove sense estudis postobligatoris (%);..;null
2019;Palma d'Ebre, la;estrangers de països de renda baixa o mitjana (%);;5,3
2019;Palma d'Ebre, la;renda mitjana per persona (€);;10791
2019;Palma de Cervelló, la;població ocupada (%);;71,5
2019;Palma de Cervelló, la;treballadors de baixa qualificació (%);;7,0
2019;Palma de Cervelló, la;població amb estudis baixos (%);;9,4
2019;Palma de Cervelló, la;població jove sense estudis postobligatoris (%);;16,3
2019;Palma de Cervelló, la;estrangers de països de renda baixa o mitjana (%);;3,9
2019;Palma de Cervelló, la;renda mitjana per persona (€);;16258
2019;Palol de Revardit;població ocupada (%);;73,3
2019;Palol de Revardit;treballadors de baixa qualificació (%);..;null
2019;Palol de Revardit;població amb estudis baixos (%);;10,7
2019;Palol de Revardit;població jove sense estudis postobligatoris (%);..;null
2019;Palol de Revardit;estrangers de països de renda baixa o mitjana (%);;1,1
2019;Palol de Revardit;renda mitjana per persona (€);;14627
2019;Pals;població ocupada (%);;66,0
2019;Pals;treballadors de baixa qualificació (%);;11,8
2019;Pals;població amb estudis baixos (%);;9,8
2019;Pals;població jove sense estudis postobligatoris (%);;33,4
2019;Pals;estrangers de països de renda baixa o mitjana (%);;10,4
2019;Pals;renda mitjana per persona (€);;13928
2019;Papiol, el;població ocupada (%);;72,4
2019;Papiol, el;treballadors de baixa qualificació (%);;10,3
2019;Papiol, el;població amb estudis baixos (%);;10,8
2019;Papiol, el;població jove sense estudis postobligatoris (%);;22,2
2019;Papiol, el;estrangers de països de renda baixa o mitjana (%);;4,4
2019;Papiol, el;renda mitjana per persona (€);;14919
2019;Pardines;població ocupada (%);;82,3
2019;Pardines;treballadors de baixa qualificació (%);..;null
2019;Pardines;població amb estudis baixos (%);;16,9
2019;Pardines;població jove sense estudis postobligatoris (%);..;null
2019;Pardines;estrangers de països de renda baixa o mitjana (%);;3,1
2019;Pardines;renda mitjana per persona (€);;13405
2019;Parets del Vallès;població ocupada (%);;72,5
2019;Parets del Vallès;treballadors de baixa qualificació (%);;12,4
2019;Parets del Vallès;població amb estudis baixos (%);;14,1
2019;Parets del Vallès;població jove sense estudis postobligatoris (%);;27,2
2019;Parets del Vallès;estrangers de països de renda baixa o mitjana (%);;5,7
2019;Parets del Vallès;renda mitjana per persona (€);;14412
2019;Parlavà;població ocupada (%);;75,4
2019;Parlavà;treballadors de baixa qualificació (%);..;null
2019;Parlavà;població amb estudis baixos (%);;2,4
2019;Parlavà;població jove sense estudis postobligatoris (%);..;null
2019;Parlavà;estrangers de països de renda baixa o mitjana (%);;2,8
2019;Parlavà;renda mitjana per persona (€);;15239
2019;Passanant i Belltall;població ocupada (%);;67,4
2019;Passanant i Belltall;treballadors de baixa qualificació (%);..;null
2019;Passanant i Belltall;població amb estudis baixos (%);;10,4
2019;Passanant i Belltall;població jove sense estudis postobligatoris (%);..;null
2019;Passanant i Belltall;estrangers de països de renda baixa o mitjana (%);;4,3
2019;Passanant i Belltall;renda mitjana per persona (€);;16813
2019;Pau;població ocupada (%);;59,0
2019;Pau;treballadors de baixa qualificació (%);..;null
2019;Pau;població amb estudis baixos (%);;16,2
2019;Pau;població jove sense estudis postobligatoris (%);..;null
2019;Pau;estrangers de països de renda baixa o mitjana (%);;3,6
2019;Pau;renda mitjana per persona (€);;12876
2019;Paüls;població ocupada (%);;70,1
2019;Paüls;treballadors de baixa qualificació (%);..;null
2019;Paüls;població amb estudis baixos (%);;20,7
2019;Paüls;població jove sense estudis postobligatoris (%);..;null
2019;Paüls;estrangers de països de renda baixa o mitjana (%);;3,2
2019;Paüls;renda mitjana per persona (€);;11376
2019;Pedret i Marzà;població ocupada (%);;70,7
2019;Pedret i Marzà;treballadors de baixa qualificació (%);..;null
2019;Pedret i Marzà;població amb estudis baixos (%);;11,3
2019;Pedret i Marzà;població jove sense estudis postobligatoris (%);..;null
2019;Pedret i Marzà;estrangers de països de renda baixa o mitjana (%);;1,0
2019;Pedret i Marzà;renda mitjana per persona (€);;13845
2019;Penelles;població ocupada (%);;57,6
2019;Penelles;treballadors de baixa qualificació (%);..;null
2019;Penelles;població amb estudis baixos (%);;24,5
2019;Penelles;població jove sense estudis postobligatoris (%);..;null
2019;Penelles;estrangers de països de renda baixa o mitjana (%);;8,0
2019;Penelles;renda mitjana per persona (€);;14134
2019;Pera, la;població ocupada (%);;67,3
2019;Pera, la;treballadors de baixa qualificació (%);..;null
2019;Pera, la;població amb estudis baixos (%);;7,5
2019;Pera, la;població jove sense estudis postobligatoris (%);..;null
2019;Pera, la;estrangers de països de renda baixa o mitjana (%);;2,9
2019;Pera, la;renda mitjana per persona (€);;15866
2019;Perafita;població ocupada (%);;74,4
2019;Perafita;treballadors de baixa qualificació (%);..;null
2019;Perafita;població amb estudis baixos (%);;13,0
2019;Perafita;població jove sense estudis postobligatoris (%);..;null
2019;Perafita;estrangers de països de renda baixa o mitjana (%);;3,5
2019;Perafita;renda mitjana per persona (€);;14262
2019;Perafort;població ocupada (%);;76,3
2019;Perafort;treballadors de baixa qualificació (%);;8,3
2019;Perafort;població amb estudis baixos (%);;8,5
2019;Perafort;població jove sense estudis postobligatoris (%);;26,5
2019;Perafort;estrangers de països de renda baixa o mitjana (%);;4,6
2019;Perafort;renda mitjana per persona (€);;14193
2019;Peralada;població ocupada (%);;74,7
2019;Peralada;treballadors de baixa qualificació (%);;11,4
2019;Peralada;població amb estudis baixos (%);;11,4
2019;Peralada;població jove sense estudis postobligatoris (%);;22,4
2019;Peralada;estrangers de països de renda baixa o mitjana (%);;5,0
2019;Peralada;renda mitjana per persona (€);;16430
2019;Peramola;població ocupada (%);;69,3
2019;Peramola;treballadors de baixa qualificació (%);..;null
2019;Peramola;població amb estudis baixos (%);;18,8
2019;Peramola;població jove sense estudis postobligatoris (%);..;null
2019;Peramola;estrangers de països de renda baixa o mitjana (%);;11,2
2019;Peramola;renda mitjana per persona (€);;13513
2019;Perelló, el;població ocupada (%);;65,8
2019;Perelló, el;treballadors de baixa qualificació (%);;20,8
2019;Perelló, el;població amb estudis baixos (%);;28,2
2019;Perelló, el;població jove sense estudis postobligatoris (%);;34,3
2019;Perelló, el;estrangers de països de renda baixa o mitjana (%);;13,7
2019;Perelló, el;renda mitjana per persona (€);;10260
2019;Piera;població ocupada (%);;65,9
2019;Piera;treballadors de baixa qualificació (%);;15,5
2019;Piera;població amb estudis baixos (%);;16,2
2019;Piera;població jove sense estudis postobligatoris (%);;39,8
2019;Piera;estrangers de països de renda baixa o mitjana (%);;6,0
2019;Piera;renda mitjana per persona (€);;12357
2019;Piles, les;població ocupada (%);;72,5
2019;Piles, les;treballadors de baixa qualificació (%);..;null
2019;Piles, les;població amb estudis baixos (%);;6,1
2019;Piles, les;població jove sense estudis postobligatoris (%);..;null
2019;Piles, les;estrangers de països de renda baixa o mitjana (%);;4,2
2019;Piles, les;renda mitjana per persona (€);;14052
2019;Pineda de Mar;població ocupada (%);;61,4
2019;Pineda de Mar;treballadors de baixa qualificació (%);;14,7
2019;Pineda de Mar;població amb estudis baixos (%);;19,5
2019;Pineda de Mar;població jove sense estudis postobligatoris (%);;42,3
2019;Pineda de Mar;estrangers de països de renda baixa o mitjana (%);;11,6
2019;Pineda de Mar;renda mitjana per persona (€);;11503
2019;Pinell de Brai, el;població ocupada (%);;66,9
2019;Pinell de Brai, el;treballadors de baixa qualificació (%);;10,4
2019;Pinell de Brai, el;població amb estudis baixos (%);;21,9
2019;Pinell de Brai, el;població jove sense estudis postobligatoris (%);;27,2
2019;Pinell de Brai, el;estrangers de països de renda baixa o mitjana (%);;7,5
2019;Pinell de Brai, el;renda mitjana per persona (€);;11049
2019;Pinell de Solsonès;població ocupada (%);;73,7
2019;Pinell de Solsonès;treballadors de baixa qualificació (%);..;null
2019;Pinell de Solsonès;població amb estudis baixos (%);;23,3
2019;Pinell de Solsonès;població jove sense estudis postobligatoris (%);..;null
2019;Pinell de Solsonès;estrangers de països de renda baixa o mitjana (%);;2,5
2019;Pinell de Solsonès;renda mitjana per persona (€);;13808
2019;Pinós;població ocupada (%);;71,8
2019;Pinós;treballadors de baixa qualificació (%);..;null
2019;Pinós;població amb estudis baixos (%);;11,3
2019;Pinós;població jove sense estudis postobligatoris (%);..;null
2019;Pinós;estrangers de països de renda baixa o mitjana (%);;3,5
2019;Pinós;renda mitjana per persona (€);;12308
2019;Pira;població ocupada (%);;78,7
2019;Pira;treballadors de baixa qualificació (%);..;null
2019;Pira;població amb estudis baixos (%);;18,9
2019;Pira;població jove sense estudis postobligatoris (%);..;null
2019;Pira;estrangers de països de renda baixa o mitjana (%);;4,3
2019;Pira;renda mitjana per persona (€);;12575
2019;Pla de Santa Maria, el;població ocupada (%);;68,5
2019;Pla de Santa Maria, el;treballadors de baixa qualificació (%);;14,5
2019;Pla de Santa Maria, el;població amb estudis baixos (%);;16,5
2019;Pla de Santa Maria, el;població jove sense estudis postobligatoris (%);;32,7
2019;Pla de Santa Maria, el;estrangers de països de renda baixa o mitjana (%);;7,3
2019;Pla de Santa Maria, el;renda mitjana per persona (€);;12654
